id,userId,searchDate,networkCount,offenseType
74c10123-560f-49e7-b9c1-d7638e947b28,***,2026-08-14T04:00:09.716Z,1,
944cf522-f031-4fdf-875b-0ab08842b79c,***,2026-08-16T01:58:38.341Z,1069,
0f3b8419-e81a-49c5-adcb-bacd3351cb18,***,2026-08-16T05:40:22.403Z,1069,
edd0bab0-bef0-4ff8-96e2-5c49d84debb8,***,2026-08-16T23:24:49.630Z,1,
284bda76-5d13-498b-8b51-ab2ae4494aaa,***,2026-08-19T18:12:06.302Z,1063,
7d1dd3be-3080-40dc-a17f-2aabcca3e3fb,***,2026-08-21T13:46:49.065Z,1055,
d8fe0327-2e2f-4e7f-a6f2-01f08e4af3cb,***,2026-08-21T14:11:26.609Z,1,
97798851-2846-4d1f-a448-c20adcca952a,***,2026-08-21T14:56:50.770Z,1,
9751cd74-8062-4b11-a384-645fc90005e5,***,2026-08-23T23:53:28.738Z,1,
e7c2c6ff-3858-4e96-800a-4fbf2662ad2a,***,2026-08-24T07:03:05.540Z,1049,
8a0bef16-74fd-4365-9041-5d96403ee7d8,***,2026-08-24T15:35:59.194Z,1048,
8a6ccb3a-0c76-4cc3-87e5-34d8acf388a2,***,2026-08-24T16:08:35.324Z,1048,
